SER_REF,TIME_REF,DATA_VAL,STATUS,UNITS,Subject,Group,Series_title_1,Series_title_2,Series_title_3
CPIM.SE6041F,2022.07,1646,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2022.08,1613,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2022.09,1647,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2022.10,1657,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2022.11,1656,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2022.12,1664,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2023.01,1718,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2023.02,1740,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2023.03,1713,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2023.04,1714,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2023.05,1745,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2023.06,1761,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2023.07,1747,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2023.08,1727,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2023.09,1770,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE9041F,2006.11,1000,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2006.12,992,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2007.01,1025,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2007.02,1028,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2007.03,1022,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2007.04,1024,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2007.05,1034,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2007.06,1028,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2007.07,1039,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2007.08,1046,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2007.09,1049,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2007.10,1055,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2007.11,1062,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2007.12,1058,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2008.01,1071,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2008.02,1086,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2008.03,1076,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2008.04,1084,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2008.05,1088,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2008.06,1078,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2008.07,1074,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2008.08,1067,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2008.09,1073,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2008.10,1075,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2008.11,1073,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2008.12,1075,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2009.01,1093,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2009.02,1093,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2009.03,1088,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2009.04,1081,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2009.05,1075,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2009.06,1081,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2009.07,1070,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2009.08,1078,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2009.09,1078,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2009.10,1083,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2009.11,1092,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2009.12,1088,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2010.01,1117,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2010.02,1112,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2010.03,1108,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2010.04,1111,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2010.05,1107,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2010.06,1104,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2010.07,1099,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2010.08,1100,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2010.09,1102,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2010.10,1107,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2010.11,1116,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2010.12,1115,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2011.01,1150,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2011.02,1139,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2011.03,1141,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2011.04,1142,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2011.05,1140,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2011.06,1134,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2011.07,1133,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2011.08,1143,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2011.09,1148,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2011.10,1150,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2011.11,1156,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2011.12,1165,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2012.01,1184,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2012.02,1177,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2012.03,1183,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2012.04,1172,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2012.05,1173,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2012.06,1177,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2012.07,1181,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2012.08,1180,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2012.09,1179,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2012.10,1189,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2012.11,1194,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2012.12,1201,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2013.01,1220,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2013.02,1213,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2013.03,1212,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2013.04,1206,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2013.05,1211,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2013.06,1216,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2013.07,1207,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2013.08,1207,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2013.09,1207,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2013.10,1210,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2013.11,1228,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2013.12,1232,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2014.01,1250,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2014.02,1247,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2014.03,1248,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2014.04,1234,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2014.05,1250,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2014.06,1249,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2014.07,1247,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2014.08,1246,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2014.09,1257,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2014.10,1269,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2014.11,1272,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2014.12,1272,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2015.01,1292,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2015.02,1292,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2015.03,1284,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2015.04,1293,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2015.05,1298,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2015.06,1292,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2015.07,1290,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2015.08,1297,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2015.09,1308,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2015.10,1315,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2015.11,1313,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2015.12,1311,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2016.01,1310,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2016.02,1322,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2016.03,1327,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2016.04,1337,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2016.05,1342,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2016.06,1331,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2016.07,1341,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2016.08,1344,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2016.09,1349,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2016.10,1363,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2016.11,1369,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2016.12,1365,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2017.01,1352,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2017.02,1376,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2017.03,1389,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2017.04,1391,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2017.05,1398,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2017.06,1396,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2017.07,1388,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2017.08,1393,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2017.09,1397,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2017.10,1406,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2017.11,1406,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2017.12,1404,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2018.01,1401,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2018.02,1428,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2018.03,1435,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2018.04,1445,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2018.05,1450,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2018.06,1448,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2018.07,1440,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2018.08,1442,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2018.09,1448,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2018.10,1467,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2018.11,1469,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2018.12,1472,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2019.01,1467,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2019.02,1492,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2019.03,1507,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2019.04,1509,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2019.05,1506,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2019.06,1504,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2019.07,1493,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2019.08,1504,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2019.09,1508,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2019.10,1498,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2019.11,1535,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2019.12,1524,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2020.01,1524,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2020.02,1527,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2020.03,1539,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2020.04,1512,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2020.05,1503,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2020.06,1507,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2020.07,1513,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2020.08,1496,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2020.09,1521,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2020.10,1532,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2020.11,1548,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2020.12,1547,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2021.01,1563,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2021.02,1567,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2021.03,1563,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2021.04,1560,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2021.05,1571,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2021.06,1581,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2021.07,1587,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2021.08,1577,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2021.09,1639,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2021.10,1621,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2021.11,1639,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2021.12,1637,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2022.01,1649,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2022.02,1639,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2022.03,1653,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2022.04,1667,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2022.05,1654,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2022.06,1661,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2022.07,1650,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2022.08,1634,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2022.09,1618,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2022.10,1645,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2022.11,1650,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2022.12,1650,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2023.01,1695,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2023.02,1673,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2023.03,1698,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2023.04,1713,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2023.05,1717,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2023.06,1719,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2023.07,1717,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2023.08,1735,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041F,2023.09,1735,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Flow
CPIM.SE9041S,2006.12,1000,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Stock
CPIM.SE9041S,2007.01,1004,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Stock
CPIM.SE9041S,2007.02,1008,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Stock
CPIM.SE9041S,2007.03,1013,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Stock
CPIM.SE9041S,2007.04,1016,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Stock
CPIM.SE9041S,2007.05,1020,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Stock
CPIM.SE9041S,2007.06,1024,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Stock
CPIM.SE9041S,2007.07,1029,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Stock
CPIM.SE9041S,2007.08,1034,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Stock
CPIM.SE9041S,2007.09,1037,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Stock
CPIM.SE9041S,2007.10,1041,FINAL,Index,CPI,CPI Monthly Rents (National),National,Actual rentals for housing,Stock
